feedback_id,attendee_id,session_id,rating,comments
FB18851,ATT00851,B5L5E7AZ,3,Would benefit from more Q&A time
FB18852,ATT00852,B5L5E7AZ,4,"Really enjoyed it, would love more technical details"
FB18853,ATT00853,B5L5E7AZ,4,"Excellent content, maybe add more advanced topics"
FB18854,ATT00854,B5L5E7AZ,5,"Amazing content, perhaps add more time for questions"
FB18856,ATT00856,B5L5E7AZ,4,"Fantastic session, consider adding workshop elements"
FB18857,ATT00857,B5L5E7AZ,5,"Excellent content, maybe add more advanced topics"
FB18858,ATT00858,B5L5E7AZ,3,Nice presentation but too much theory
FB18859,ATT00859,B5L5E7AZ,5,"Perfect pace, could include more industry examples"
FB18860,ATT00860,B5L5E7AZ,4,"Excellent content, maybe add more advanced topics"
FB18861,ATT00861,B5L5E7AZ,5,"Great presentation, could include more case studies"
FB18863,ATT00863,B5L5E7AZ,4,"Perfect pace, could include more industry examples"
FB18864,ATT00864,B5L5E7AZ,4,"Very informative, would love more deep dives"
FB18865,ATT00865,B5L5E7AZ,3,Solid content but slides need improvement
FB18866,ATT00866,B5L5E7AZ,5,"Great presentation, could include more case studies"
FB18867,ATT00867,B5L5E7AZ,3,Would benefit from more Q&A time
FB18868,ATT00868,B5L5E7AZ,4,"Fantastic session, consider adding workshop elements"
FB18869,ATT00869,B5L5E7AZ,3,Solid content but slides need improvement
FB18871,ATT00871,B5L5E7AZ,4,"Perfect pace, could include more industry examples"
FB18873,ATT00873,B5L5E7AZ,3,Would be better with more hands-on exercises
FB18874,ATT00874,B5L5E7AZ,3,Would be better with more hands-on exercises
FB18875,ATT00875,B5L5E7AZ,2,Slides were hard to read
FB18876,ATT00876,B5L5E7AZ,5,"Really enjoyed it, would love more technical details"
FB18877,ATT00877,B5L5E7AZ,1,More code examples would be helpful
FB18878,ATT00878,B5L5E7AZ,4,"Excellent content, maybe add more advanced topics"
FB18879,ATT00879,B5L5E7AZ,3,Solid content but slides need improvement
FB18880,ATT00880,B5L5E7AZ,3,Good content but could use more real-world examples
FB18881,ATT00881,B5L5E7AZ,5,"Really enjoyed it, would love more technical details"
FB18882,ATT00882,B5L5E7AZ,4,"Amazing content, perhaps add more time for questions"
FB18883,ATT00883,B5L5E7AZ,4,"Great presentation, could include more case studies"
FB18884,ATT00884,B5L5E7AZ,5,"Great presentation, could include more case studies"
FB18885,ATT00885,B5L5E7AZ,5,"Perfect pace, could include more industry examples"
FB18886,ATT00886,B5L5E7AZ,4,"Great presentation, could include more case studies"
FB18887,ATT00887,B5L5E7AZ,3,Good overview but could use more detailed explanations
FB18888,ATT00888,B5L5E7AZ,3,Interesting topic but needed more depth
FB18889,ATT00889,B5L5E7AZ,4,"Great presentation, could include more case studies"
FB18890,ATT00890,B5L5E7AZ,4,"Amazing content, perhaps add more time for questions"
FB18891,ATT00891,B5L5E7AZ,4,"Perfect pace, could include more industry examples"
FB18892,ATT00892,B5L5E7AZ,3,Good content but could use more real-world examples
FB18893,ATT00893,B5L5E7AZ,5,"Very informative, would love more deep dives"
FB18894,ATT00894,B5L5E7AZ,3,Solid content but slides need improvement
FB18895,ATT00895,B5L5E7AZ,3,Good overview but could use more detailed explanations
FB18896,ATT00896,B5L5E7AZ,5,"Very informative, would love more deep dives"
FB18897,ATT00897,B5L5E7AZ,3,Would benefit from more Q&A time
FB18898,ATT00898,B5L5E7AZ,4,"Fantastic session, consider adding workshop elements"
FB18899,ATT00899,B5L5E7AZ,3,"Decent presentation, could be more interactive"
FB18900,ATT00900,B5L5E7AZ,1,Content felt disorganized
FB18901,ATT00901,B5L5E7AZ,4,"Fantastic session, consider adding workshop elements"
FB18902,ATT00902,B5L5E7AZ,4,"Great presentation, could include more case studies"
FB18903,ATT00903,B5L5E7AZ,4,"Perfect pace, could include more industry examples"
FB18904,ATT00904,B5L5E7AZ,2,Technical issues disrupted the flow
FB18905,ATT00905,B5L5E7AZ,2,Content was too advanced for the target audience
FB18906,ATT00906,B5L5E7AZ,4,"Amazing content, perhaps add more time for questions"
FB18907,ATT00907,B5L5E7AZ,2,Content was too advanced for the target audience
FB18909,ATT00909,B5L5E7AZ,3,Would be better with more hands-on exercises
FB18910,ATT00910,B5L5E7AZ,4,"Excellent content, maybe add more advanced topics"
FB18911,ATT00911,B5L5E7AZ,4,"Very informative, would love more deep dives"
FB18912,ATT00912,B5L5E7AZ,4,"Fantastic session, consider adding workshop elements"
FB18914,ATT00914,B5L5E7AZ,5,"Very informative, would love more deep dives"
FB18915,ATT00915,B5L5E7AZ,5,"Well structured, could add more interactive elements"
FB18916,ATT00916,B5L5E7AZ,5,"Great presentation, could include more case studies"
FB18917,ATT00917,B5L5E7AZ,4,"Really enjoyed it, would love more technical details"
FB18918,ATT00918,B5L5E7AZ,3,Good overview but could use more detailed explanations
FB18919,ATT00919,B5L5E7AZ,4,"Excellent content, maybe add more advanced topics"
FB18920,ATT00920,B5L5E7AZ,5,"Very informative, would love more deep dives"
FB18921,ATT00921,B5L5E7AZ,2,Slides were hard to read
FB18922,ATT00922,B5L5E7AZ,3,Would benefit from more Q&A time
FB18923,ATT00923,B5L5E7AZ,4,"Great presentation, could include more case studies"
FB18924,ATT00924,B5L5E7AZ,3,Interesting topic but needed more depth
FB18925,ATT00925,B5L5E7AZ,3,Nice presentation but too much theory
FB18926,ATT00926,B5L5E7AZ,4,"Really enjoyed it, would love more technical details"
FB18927,ATT00927,B5L5E7AZ,5,"Very informative, would love more deep dives"
FB18929,ATT00929,B5L5E7AZ,4,"Great presentation, could include more case studies"
FB18930,ATT00930,B5L5E7AZ,5,"Great presentation, could include more case studies"
FB18931,ATT00931,B5L5E7AZ,5,"Well structured, could add more interactive elements"
FB18932,ATT00932,B5L5E7AZ,5,"Perfect pace, could include more industry examples"
FB18935,ATT00935,B5L5E7AZ,3,Good overview but could use more detailed explanations
FB18937,ATT00937,B5L5E7AZ,4,"Fantastic session, consider adding workshop elements"
FB18938,ATT00938,B5L5E7AZ,2,Could use more interactive elements
FB18939,ATT00939,B5L5E7AZ,4,"Excellent content, maybe add more advanced topics"
FB18940,ATT00940,B5L5E7AZ,3,Would be better with more hands-on exercises
FB18942,ATT00942,B5L5E7AZ,5,"Excellent content, maybe add more advanced topics"
FB18943,ATT00943,B5L5E7AZ,4,"Great presentation, could include more case studies"
FB18944,ATT00944,B5L5E7AZ,5,"Perfect pace, could include more industry examples"
FB18945,ATT00945,B5L5E7AZ,3,"Decent presentation, could be more interactive"
FB18946,ATT00946,B5L5E7AZ,2,More code examples would be helpful
FB18947,ATT00947,B5L5E7AZ,4,"Perfect pace, could include more industry examples"
FB18948,ATT00948,B5L5E7AZ,5,"Really enjoyed it, would love more technical details"
FB18949,ATT00949,B5L5E7AZ,2,More code examples would be helpful
FB18951,ATT00951,B5L5E7AZ,5,"Really enjoyed it, would love more technical details"
FB18953,ATT00953,B5L5E7AZ,2,Content felt disorganized
FB18955,ATT00955,B5L5E7AZ,5,"Very informative, would love more deep dives"
FB18956,ATT00956,B5L5E7AZ,4,"Perfect pace, could include more industry examples"
FB18957,ATT00957,B5L5E7AZ,4,"Well structured, could add more interactive elements"
FB18958,ATT00958,B5L5E7AZ,4,"Very informative, would love more deep dives"
FB18959,ATT00959,B5L5E7AZ,2,Content was too advanced for the target audience
FB18960,ATT00960,B5L5E7AZ,2,Slides were hard to read
FB18961,ATT00961,B5L5E7AZ,3,Good content but could use more real-world examples
FB18964,ATT00964,B5L5E7AZ,4,"Perfect pace, could include more industry examples"
FB18965,ATT00965,B5L5E7AZ,3,Would be better with more hands-on exercises
FB18966,ATT00966,B5L5E7AZ,2,Technical issues disrupted the flow
FB18967,ATT00967,B5L5E7AZ,3,Interesting topic but needed more depth
FB18969,ATT00969,B5L5E7AZ,4,"Amazing content, perhaps add more time for questions"
FB18971,ATT00971,B5L5E7AZ,5,"Really enjoyed it, would love more technical details"
FB18972,ATT00972,B5L5E7AZ,4,"Amazing content, perhaps add more time for questions"
FB18974,ATT00974,B5L5E7AZ,4,"Great presentation, could include more case studies"
FB18975,ATT00975,B5L5E7AZ,3,Interesting topic but needed more depth
FB18976,ATT00976,B5L5E7AZ,5,"Excellent content, maybe add more advanced topics"
FB18977,ATT00977,B5L5E7AZ,4,"Fantastic session, consider adding workshop elements"
FB18978,ATT00978,B5L5E7AZ,5,"Really enjoyed it, would love more technical details"
FB18979,ATT00979,B5L5E7AZ,5,"Great presentation, could include more case studies"
FB18980,ATT00980,B5L5E7AZ,4,"Amazing content, perhaps add more time for questions"
FB18982,ATT00982,B5L5E7AZ,2,Needed more practical examples
FB18983,ATT00983,B5L5E7AZ,4,"Amazing content, perhaps add more time for questions"
FB18984,ATT00984,B5L5E7AZ,2,Content felt disorganized
FB18985,ATT00985,B5L5E7AZ,3,Would be better with more hands-on exercises
FB18986,ATT00986,B5L5E7AZ,4,"Great presentation, could include more case studies"
FB18987,ATT00987,B5L5E7AZ,4,"Fantastic session, consider adding workshop elements"
FB18988,ATT00988,B5L5E7AZ,3,Would benefit from more Q&A time
FB18989,ATT00989,B5L5E7AZ,4,"Amazing content, perhaps add more time for questions"
FB18990,ATT00990,B5L5E7AZ,4,"Fantastic session, consider adding workshop elements"
FB18991,ATT00991,B5L5E7AZ,4,"Really enjoyed it, would love more technical details"
FB18992,ATT00992,B5L5E7AZ,3,Good overview but could use more detailed explanations
FB18993,ATT00993,B5L5E7AZ,3,Would be better with more hands-on exercises
FB18994,ATT00994,B5L5E7AZ,4,"Perfect pace, could include more industry examples"
FB18995,ATT00995,B5L5E7AZ,5,"Excellent content, maybe add more advanced topics"
FB18996,ATT00996,B5L5E7AZ,3,Interesting topic but needed more depth
FB18997,ATT00997,B5L5E7AZ,3,Nice presentation but too much theory
FB18998,ATT00998,B5L5E7AZ,3,Interesting topic but needed more depth
FB18999,ATT00999,B5L5E7AZ,4,"Perfect pace, could include more industry examples"
FB19000,ATT01000,B5L5E7AZ,5,"Excellent content, maybe add more advanced topics"
FB19001,ATT00001,CMTZBQGC,5,"Great presentation, could include more case studies"
FB19003,ATT00003,CMTZBQGC,4,"Fantastic session, consider adding workshop elements"
FB19004,ATT00004,CMTZBQGC,5,"Perfect pace, could include more industry examples"
FB19005,ATT00005,CMTZBQGC,5,"Excellent content, maybe add more advanced topics"
FB19006,ATT00006,CMTZBQGC,3,Nice presentation but too much theory
FB19007,ATT00007,CMTZBQGC,3,Good overview but could use more detailed explanations
FB19009,ATT00009,CMTZBQGC,3,Would benefit from more Q&A time
FB19010,ATT00010,CMTZBQGC,3,Would be better with more hands-on exercises
FB19011,ATT00011,CMTZBQGC,4,"Perfect pace, could include more industry examples"
FB19012,ATT00012,CMTZBQGC,5,"Fantastic session, consider adding workshop elements"
FB19014,ATT00014,CMTZBQGC,2,More code examples would be helpful
FB19015,ATT00015,CMTZBQGC,5,"Perfect pace, could include more industry examples"
FB19016,ATT00016,CMTZBQGC,4,"Very informative, would love more deep dives"
FB19017,ATT00017,CMTZBQGC,3,Nice presentation but too much theory
FB19019,ATT00019,CMTZBQGC,5,"Really enjoyed it, would love more technical details"
FB19020,ATT00020,CMTZBQGC,3,Interesting topic but needed more depth
FB19021,ATT00021,CMTZBQGC,4,"Really enjoyed it, would love more technical details"
FB19022,ATT00022,CMTZBQGC,2,Technical issues disrupted the flow
FB19024,ATT00024,CMTZBQGC,4,"Really enjoyed it, would love more technical details"
FB19026,ATT00026,CMTZBQGC,5,"Fantastic session, consider adding workshop elements"
FB19027,ATT00027,CMTZBQGC,4,"Really enjoyed it, would love more technical details"
FB19028,ATT00028,CMTZBQGC,4,"Excellent content, maybe add more advanced topics"
FB19029,ATT00029,CMTZBQGC,2,Technical issues disrupted the flow
FB19031,ATT00031,CMTZBQGC,4,"Fantastic session, consider adding workshop elements"
FB19032,ATT00032,CMTZBQGC,5,"Excellent content, maybe add more advanced topics"
FB19033,ATT00033,CMTZBQGC,3,Good content but could use more real-world examples
FB19034,ATT00034,CMTZBQGC,4,"Excellent content, maybe add more advanced topics"
FB19035,ATT00035,CMTZBQGC,4,"Great presentation, could include more case studies"
FB19038,ATT00038,CMTZBQGC,3,Nice presentation but too much theory
FB19039,ATT00039,CMTZBQGC,4,"Perfect pace, could include more industry examples"
FB19040,ATT00040,CMTZBQGC,3,"Decent presentation, could be more interactive"
FB19041,ATT00041,CMTZBQGC,3,"Decent presentation, could be more interactive"
FB19042,ATT00042,CMTZBQGC,4,"Well structured, could add more interactive elements"
FB19043,ATT00043,CMTZBQGC,5,"Very informative, would love more deep dives"
FB19044,ATT00044,CMTZBQGC,4,"Great presentation, could include more case studies"
FB19045,ATT00045,CMTZBQGC,3,Good content but could use more real-world examples
FB19048,ATT00048,CMTZBQGC,2,More code examples would be helpful
FB19049,ATT00049,CMTZBQGC,5,"Really enjoyed it, would love more technical details"
FB19050,ATT00050,CMTZBQGC,4,"Really enjoyed it, would love more technical details"
FB19051,ATT00051,CMTZBQGC,5,"Well structured, could add more interactive elements"
FB19052,ATT00052,CMTZBQGC,3,Solid content but slides need improvement
FB19053,ATT00053,CMTZBQGC,3,Solid content but slides need improvement
FB19054,ATT00054,CMTZBQGC,2,Needed more practical examples
FB19055,ATT00055,CMTZBQGC,3,Good overview but could use more detailed explanations
FB19056,ATT00056,CMTZBQGC,3,Solid content but slides need improvement
FB19057,ATT00057,CMTZBQGC,5,"Great presentation, could include more case studies"
FB19059,ATT00059,CMTZBQGC,4,"Well structured, could add more interactive elements"
FB19060,ATT00060,CMTZBQGC,2,More code examples would be helpful
FB19061,ATT00061,CMTZBQGC,4,"Very informative, would love more deep dives"
FB19062,ATT00062,CMTZBQGC,4,"Fantastic session, consider adding workshop elements"
FB19067,ATT00067,CMTZBQGC,2,Needed more practical examples
FB19068,ATT00068,CMTZBQGC,3,Nice presentation but too much theory
FB19069,ATT00069,CMTZBQGC,3,Nice presentation but too much theory
FB19070,ATT00070,CMTZBQGC,5,"Perfect pace, could include more industry examples"
FB19071,ATT00071,CMTZBQGC,4,"Very informative, would love more deep dives"
FB19072,ATT00072,CMTZBQGC,4,"Amazing content, perhaps add more time for questions"
FB19073,ATT00073,CMTZBQGC,2,Slides were hard to read
FB19074,ATT00074,CMTZBQGC,5,"Amazing content, perhaps add more time for questions"
FB19075,ATT00075,CMTZBQGC,3,Nice presentation but too much theory
FB19076,ATT00076,CMTZBQGC,5,"Amazing content, perhaps add more time for questions"
FB19078,ATT00078,CMTZBQGC,3,Good content but could use more real-world examples
FB19080,ATT00080,CMTZBQGC,4,"Fantastic session, consider adding workshop elements"
FB19081,ATT00081,CMTZBQGC,4,"Fantastic session, consider adding workshop elements"
FB19082,ATT00082,CMTZBQGC,3,Good overview but could use more detailed explanations
FB19083,ATT00083,CMTZBQGC,4,"Amazing content, perhaps add more time for questions"
FB19084,ATT00084,CMTZBQGC,4,"Fantastic session, consider adding workshop elements"
FB19086,ATT00086,CMTZBQGC,4,"Fantastic session, consider adding workshop elements"
FB19088,ATT00088,CMTZBQGC,4,"Perfect pace, could include more industry examples"
FB19089,ATT00089,CMTZBQGC,4,"Amazing content, perhaps add more time for questions"
FB19090,ATT00090,CMTZBQGC,3,Nice presentation but too much theory
FB19091,ATT00091,CMTZBQGC,3,Good overview but could use more detailed explanations
FB19092,ATT00092,CMTZBQGC,3,Interesting topic but needed more depth
FB19094,ATT00094,CMTZBQGC,4,"Excellent content, maybe add more advanced topics"
FB19095,ATT00095,CMTZBQGC,5,"Very informative, would love more deep dives"
FB19096,ATT00096,CMTZBQGC,4,"Excellent content, maybe add more advanced topics"
FB19097,ATT00097,CMTZBQGC,5,"Perfect pace, could include more industry examples"
FB19098,ATT00098,CMTZBQGC,4,"Excellent content, maybe add more advanced topics"
FB19099,ATT00099,CMTZBQGC,2,Slides were hard to read
FB19100,ATT00100,CMTZBQGC,4,"Really enjoyed it, would love more technical details"
FB19101,ATT00101,CMTZBQGC,4,"Well structured, could add more interactive elements"
FB19102,ATT00102,CMTZBQGC,5,"Excellent content, maybe add more advanced topics"
FB19103,ATT00103,CMTZBQGC,3,Would benefit from more Q&A time
FB19104,ATT00104,CMTZBQGC,2,The pace was too fast to follow
FB19106,ATT00106,CMTZBQGC,5,"Really enjoyed it, would love more technical details"
FB19108,ATT00108,CMTZBQGC,5,"Very informative, would love more deep dives"
FB19109,ATT00109,CMTZBQGC,4,"Really enjoyed it, would love more technical details"
FB19110,ATT00110,CMTZBQGC,2,Needed more practical examples
FB19111,ATT00111,CMTZBQGC,4,"Perfect pace, could include more industry examples"
FB19112,ATT00112,CMTZBQGC,4,"Well structured, could add more interactive elements"
FB19114,ATT00114,CMTZBQGC,5,"Really enjoyed it, would love more technical details"
FB19115,ATT00115,CMTZBQGC,2,More code examples would be helpful
FB19116,ATT00116,CMTZBQGC,5,"Well structured, could add more interactive elements"
FB19117,ATT00117,CMTZBQGC,4,"Really enjoyed it, would love more technical details"
FB19118,ATT00118,CMTZBQGC,3,Good overview but could use more detailed explanations
FB19119,ATT00119,CMTZBQGC,3,"Decent presentation, could be more interactive"
